 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=LinkinPark - Live In Texas :)
1-1	Linkin	B-noun.communication	
1-2	Park	I-noun.communication	
1-3	-	O	
1-4	Live	O	
1-5	In	O	
1-6	Texas	B-noun.location	
1-7	:	O	
1-8	)	O	

#id=2
#text=OVERSKRIFTER: "Unge har intet at tage sig til"  "Meningsløs snak på nettet" "kZenJa R zØD *Sss*"
2-1	OVERSKRIFTER	B-noun.communication	
2-2	:	O	
2-3	"	O	
2-4	Unge	B-noun.person	
2-5	har	B-verb.stative	
2-6	intet	O	
2-7	at	O	
2-8	tage	B-verb.act	
2-9	sig	B-verb.REFLPRON	
2-10	til	B-verb.PARTICLE	
2-11	"	O	
2-12	"	O	
2-13	Meningsløs	B-adj.all	
2-14	snak	B-noun.communication	
2-15	på	O	
2-16	nettet	B-noun.communication	
2-17	"	O	
2-18	"	O	
2-19	kZenJa	B-noun.person	
2-20	R	B-verb.stative	
2-21	zØD	O	
2-22	*Sss*	O	
2-23	"	O	

#id=3
#text=We are meant to be friends :)
3-1	We	O	
3-2	are	O	
3-3	meant	O	
3-4	to	O	
3-5	be	O	
3-6	friends	O	
3-7	:	O	
3-8	)	O	

#id=4
#text=I alt!
4-1	I	O	
4-2	alt	O	
4-3	!	O	

#id=5
#text=>____<Sejeste smiley.
5-1	>____<	O	
5-2	Sejeste	B-adj.all	
5-3	smiley	B-noun.communication	
5-4	.	O	

#id=6
#text=Eller hva'?
6-1	Eller	O	
6-2	hva	O	
6-3	'	O	
6-4	?	O	

#id=7
#text=Basker,forstod du ikke hvorfor dit avatar var væk lige pludselig? :roll:
7-1	Basker	B-noun.person	
7-2	,	O	
7-3	forstod	B-verb.cognition	
7-4	du	O	
7-5	ikke	O	
7-6	hvorfor	O	
7-7	dit	O	
7-8	avatar	B-noun.artifact	
7-9	var	B-verb.stative	
7-10	væk	B-verb.PARTICLE	
7-11	lige	O	
7-12	pludselig	O	
7-13	?	O	
7-14	:	O	
7-15	roll	O	
