 # de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity | value
#id=1
#text=Ellers respekterer vi hinandens privatliv - vi banker også på, når vi besøger hinanden, siger Bodil.
1-1	Ellers	O	
1-2	respekterer	B-verb.emotion	
1-3	vi	O	
1-4	hinandens	O	
1-5	privatliv	B-noun.time	
1-6	-	O	
1-7	vi	O	
1-8	banker	B-verb.contact	
1-9	også	O	
1-10	på	B-verb.COLL	
1-11	,	O	
1-12	når	O	
1-13	vi	O	
1-14	besøger	B-verb.act	
1-15	hinanden	O	
1-16	,	O	
1-17	siger	B-verb.communication	
1-18	Bodil	B-noun.person	
1-19	.	O	

#id=2
#text=-Det var spændende at læse nyt hjemmefra.
2-1	-	O	
2-2	Det	O	
2-3	var	B-verb.stative	
2-4	spændende	B-adj.mental	
2-5	at	O	
2-6	læse	B-verb.cognition	
2-7	nyt	B-adj.time	
2-8	hjemmefra	O	
2-9	.	O	

#id=3
#text=Selvom Anja Andersen snart er fortid i FCK Håndbold, ville hun  ikke gå glip af chancen for at sige farvel til sin gode ven Don Ø
3-1	Selv	O	
3-2	om	O	
3-3	Anja	B-noun.person	
3-4	Andersen	I-noun.person	
3-5	snart	O	
3-6	er	B-verb.stative	
3-7	fortid	B-noun.time	
3-8	i	O	
3-9	FCK	B-noun.domain	
3-10	Håndbold	I-noun.domain	
3-11	,	O	
3-12	ville	O	
3-13	hun	O	
3-14	ikke	O	
3-15	gå	B-verb.phenomenon	
3-16	glip	B-verb.PARTICLE	
3-17	af	O	
3-18	chancen	B-noun.event	
3-19	for	O	
3-20	at	O	
3-21	sige	B-verb.communication	
3-22	farvel	B-noun.communication	
3-23	til	O	
3-24	sin	O	
3-25	gode	B-adj.all	
3-26	ven	B-noun.person	
3-27	Don	B-noun.person	
3-28	Ø	I-noun.person	

#id=4
#text=Måttei stedet blive hjemme i København, da alle fly blev aflyst pga. askeskyen.
4-1	Måtte	O	
4-2	i	O	
4-3	stedet	O	
4-4	blive	B-verb.stative	
4-5	hjemme	B-verb.COLL	
4-6	i	O	
4-7	København	B-noun.location	
4-8	,	O	
4-9	da	O	
4-10	alle	O	
4-11	fly	B-noun.vehicle	
4-12	blev	O	
4-13	aflyst	B-verb.act	
4-14	pga	O	
4-15	.	O	
4-16	askeskyen	B-noun.phenomenon	
4-17	.	O	

#id=5
#text=CasperChristensen blev til gengæld mødt af en ivrig Remee, der tog sit værtskab meget seriøst og straks fik spærret et område af til stjernerne.
5-1	Casper	B-noun.person	
5-2	Christensen	I-noun.person	
5-3	blev	O	
5-4	til	O	
5-5	gengæld	O	
5-6	mødt	B-verb.motion	
5-7	af	O	
5-8	en	O	
5-9	ivrig	B-adj.mental	
5-10	Remee	B-noun.person	
5-11	,	O	
5-12	der	O	
5-13	tog	B-verb.cognition	
5-14	sit	O	
5-15	værtskab	B-noun.attribute	
5-16	meget	O	
5-17	seriøst	B-verb.COLL	
5-18	og	O	
5-19	straks	O	
5-20	fik	O	
5-21	spærret	B-verb.act	
5-22	et	O	
5-23	område	B-noun.location	
5-24	af	O	
5-25	til	O	
5-26	stjernerne	B-noun.person	
5-27	.	O	

#id=6
#text=Om det hjælper, ved jeg ikke, men det har da hjulpet andre, siger Maria Bjørnson og understreger, at der ikke bliver tale om parterapi. - Jeg skal ikke ind og analysere mig selv, og jeg mener, Michael og jeg har et godt og velfungerende sexliv.
6-1	Om	O	
6-2	det	O	
6-3	hjælper	B-verb.change	
6-4	,	O	
6-5	ved	B-verb.cognition	
6-6	jeg	O	
6-7	ikke	O	
6-8	,	O	
6-9	men	O	
6-10	det	O	
6-11	har	O	
6-12	da	O	
6-13	hjulpet	B-verb.act	
6-14	andre	O	
6-15	,	O	
6-16	siger	B-verb.communication	
6-17	Maria	B-noun.person	
6-18	Bjørnson	I-noun.person	
6-19	og	O	
6-20	understreger	B-verb.communication	
6-21	,	O	
6-22	at	O	
6-23	der	O	
6-24	ikke	O	
6-25	bliver	O	
6-26	tale	B-verb.communication	
6-27	om	O	
6-28	parterapi	B-noun.act	
6-29	.	O	
6-30	-	O	
6-31	Jeg	O	
6-32	skal	O	
6-33	ikke	O	
6-34	ind	O	
6-35	og	O	
6-36	analysere	B-verb.cognition	
6-37	mig	O	
6-38	selv	O	
6-39	,	O	
6-40	og	O	
6-41	jeg	O	
6-42	mener	B-verb.cognition	
6-43	,	O	
6-44	Michael	B-noun.person	
6-45	og	O	
6-46	jeg	O	
6-47	har	B-verb.possession	
6-48	et	O	
6-49	godt	B-adj.all	
6-50	og	O	
6-51	velfungerende	B-adj.all	
6-52	sexliv	B-noun.time	
6-53	.	O	

#id=7
#text=Allekoncerter blev aflyst, og sangerinden kæmpede længe hårdt både for livet og for at vende tilbage til sit gamle jeg.
7-1	Alle	O	
7-2	koncerter	B-noun.event	
7-3	blev	O	
7-4	aflyst	B-verb.communication	
7-5	,	O	
7-6	og	O	
7-7	sangerinden	B-noun.person	
7-8	kæmpede	B-verb.act	
7-9	længe	O	
7-10	hårdt	O	
7-11	både	O	
7-12	for	O	
7-13	livet	B-noun.time	
7-14	og	O	
7-15	for	O	
7-16	at	O	
7-17	vende	B-verb.motion	
7-18	tilbage	B-verb.PARTICLE	
7-19	til	O	
7-20	sit	O	
7-21	gamle	B-adj.time	
7-22	jeg	O	
7-23	.	O	

#id=8
#text=Denene er allerede optaget i et bureau som fotomodel, og i sidste uge skulle den ældste også til optagelsesprøve.
8-1	Den	O	
8-2	ene	O	
8-3	er	O	
8-4	allerede	O	
8-5	optaget	B-verb.possession	
8-6	i	O	
8-7	et	O	
8-8	bureau	B-noun.institution	
8-9	som	O	
8-10	fotomodel	B-noun.person	
8-11	,	O	
8-12	og	O	
8-13	i	O	
8-14	sidste	B-adj.time	
8-15	uge	B-noun.time	
8-16	skulle	B-verb.phenomenon	
8-17	den	O	
8-18	ældste	B-noun.person	
8-19	også	O	
8-20	til	O	
8-21	optagelsesprøve	B-noun.event	
8-22	.	O	

#id=9
#text=I starten ville de i DR gerne klippe mig, men nu får jeg bare lov til at gå i studiet, som jeg gik hjemmefra.
9-1	I	O	
9-2	starten	B-noun.time	
9-3	ville	O	
9-4	de	O	
9-5	i	O	
9-6	DR	B-noun.institution	
9-7	gerne	O	
9-8	klippe	B-verb.act	
9-9	mig	O	
9-10	,	O	
9-11	men	O	
9-12	nu	O	
9-13	får	B-verb.phenomenon	
9-14	jeg	O	
9-15	bare	O	
9-16	lov	B-verb.COLL	
9-17	til	O	
9-18	at	O	
9-19	gå	B-verb.motion	
9-20	i	O	
9-21	studiet	B-noun.building	
9-22	,	O	
9-23	som	O	
9-24	jeg	O	
9-25	gik	B-verb.motion	
9-26	hjemmefra	B-verb.PARTICLE	
9-27	.	O	

#id=10
#text=Hovedpræmievinderenløber eksempelvis med et ophold i Lalandia i Rødby eller  Billund for fire personer ( se den fulde præmieliste i boksen her på siden).
10-1	Hovedpræmievinderen	B-noun.person	
10-2	løber	B-verb.motion	
10-3	eksempelvis	O	
10-4	med	O	
10-5	et	O	
10-6	ophold	B-noun.time	
10-7	i	O	
10-8	Lalandia	B-noun.location	
10-9	i	O	
10-10	Rødby	B-noun.location	
10-11	eller	O	
10-12	Billund	B-noun.location	
10-13	for	O	
10-14	fire	O	
10-15	personer	B-noun.person	
10-16	(	O	
10-17	se	B-verb.perception	
10-18	den	O	
10-19	fulde	B-adj.all	
10-20	præmieliste	B-noun.communication	
10-21	i	O	
10-22	boksen	B-noun.container	
10-23	her	O	
10-24	på	O	
10-25	siden	B-noun.communication	
10-26	)	O	
10-27	.	O	

#id=11
#text=Sammenmed komikeren og radioværten Jacob Wilson ( t.
11-1	Sammen	O	
11-2	med	O	
11-3	komikeren	B-noun.person	
11-4	og	O	
11-5	radioværten	B-noun.person	
11-6	Jacob	B-noun.person	
11-7	Wilson	I-noun.person	
11-8	(	O	
11-9	t	O	
11-10	.	O	

#id=12
#text=Daniellselv gør sig også som skuespiller og instruktør.
12-1	Daniell	B-noun.person	
12-2	selv	O	
12-3	gør	B-verb.act	
12-4	sig	B-verb.REFLPRON	
12-5	også	O	
12-6	som	O	
12-7	skuespiller	B-noun.person	
12-8	og	O	
12-9	instruktør	B-noun.person	
12-10	.	O	

#id=13
#text="Vildmed dans"-værten var netop kommet hjem fra shopping i New York, da hun mødte op for at læse højt af venindens digte.
13-1	"	B-noun.person	
13-2	Vild	I-noun.person	
13-3	med	I-noun.person	
13-4	dans	I-noun.person	
13-5	"	I-noun.person	
13-6	-	I-noun.person	
13-7	værten	I-noun.person	
13-8	var	O	
13-9	netop	O	
13-10	kommet	B-verb.motion	
13-11	hjem	B-verb.PARTICLE	
13-12	fra	O	
13-13	shopping	B-noun.act	
13-14	i	O	
13-15	New	B-noun.location	
13-16	York	I-noun.location	
13-17	,	O	
13-18	da	O	
13-19	hun	O	
13-20	mødte	B-verb.motion	
13-21	op	B-verb.PARTICLE	
13-22	for	O	
13-23	at	O	
13-24	læse	B-verb.act	
13-25	højt	B-verb.PARTICLE	
13-26	af	O	
13-27	venindens	B-noun.person	
13-28	digte	B-noun.communication	
13-29	.	O	

#id=14
#text=Andershar da også alle kvali-fikationer til at gøre jobbet godt.
14-1	Anders	B-noun.person	
14-2	har	B-verb.possession	
14-3	da	O	
14-4	også	O	
14-5	alle	O	
14-6	kvali	B-noun.attribute	
14-7	-	I-noun.attribute	
14-8	fikationer	I-noun.attribute	
14-9	til	O	
14-10	at	O	
14-11	gøre	B-verb.act	
14-12	jobbet	B-noun.act	
14-13	godt	O	
14-14	.	O	

#id=15
#text=Og endda spist hashkager uden at ane det.
15-1	Og	O	
15-2	endda	O	
15-3	spist	B-verb.consumption	
15-4	hashkager	B-noun.food	
15-5	uden	O	
15-6	at	O	
15-7	ane	B-verb.cognition	
15-8	det	O	
15-9	.	O	

#id=16
#text=Dermedkan de mange passagerer, som snuder. de regner med at flysydover, komme i pas-passende stemning allerede ved afgang.
16-1	Dermed	O	
16-2	kan	O	
16-3	de	O	
16-4	mange	O	
16-5	passagerer	B-noun.person	
16-6	,	O	
16-7	som	O	
16-8	snuder	B-noun.body	
16-9	.	O	
16-10	de	O	
16-11	regner	B-verb.cognition	
16-12	med	O	
16-13	at	O	
16-14	flysydover	B-noun.vehicle	
16-15	,	O	
16-16	komme	B-verb.change	
16-17	i	O	
16-18	pas	B-adj.all	
16-19	-	I-adj.all	
16-20	passende	I-adj.all	
16-21	stemning	B-noun.feeling	
16-22	allerede	O	
16-23	ved	O	
16-24	afgang	B-noun.event	
16-25	.	O	

#id=17
#text=Detgik ikke helt som planlagt, men bilen blev dog solidt og lovligt parkeret.
17-1	Det	O	
17-2	gik	B-verb.stative	
17-3	ikke	O	
17-4	helt	O	
17-5	som	O	
17-6	planlagt	B-verb.cognition	
17-7	,	O	
17-8	men	O	
17-9	bilen	B-noun.vehicle	
17-10	blev	O	
17-11	dog	O	
17-12	solidt	O	
17-13	og	O	
17-14	lovligt	O	
17-15	parkeret	B-verb.motion	
17-16	.	O	

#id=18
#text=AVIEMORE:
18-1	AVIEMORE	O	
18-2	:	O	

#id=19
#text=Sangeren,TV-værten, radiodebattøren, klummeskriveren og forfatteren vil arbejde for socialt udsatte grønlandske børn, rekruttering af frivillige til organisationen og førstehjælpskurser i landets skoler og virksomheder.
19-1	Sangeren	B-noun.person	
19-2	,	O	
19-3	TV	B-noun.person	
19-4	-	I-noun.person	
19-5	værten	I-noun.person|B-noun.person	
19-6	,	O	
19-7	radiodebattøren	B-noun.person	
19-8	,	O	
19-9	klummeskriveren	B-noun.person	
19-10	og	O	
19-11	forfatteren	B-noun.person	
19-12	vil	O	
19-13	arbejde	B-verb.act	
19-14	for	O	
19-15	socialt	O	
19-16	udsatte	B-adj.all	
19-17	grønlandske	B-adj.social	
19-18	børn	B-noun.person	
19-19	,	O	
19-20	rekruttering	B-noun.act	
19-21	af	O	
19-22	frivillige	B-noun.person	
19-23	til	O	
19-24	organisationen	B-noun.institution	
19-25	og	O	
19-26	førstehjælpskurser	B-noun.event	
19-27	i	O	
19-28	landets	B-noun.location	
19-29	skoler	B-noun.institution	
19-30	og	O	
19-31	virksomheder	B-noun.institution	
19-32	.	O	

#id=20
#text=FrækkeAmalie Szigethy fra " Paradise Hotel" var så spændt på at se den nye vampyrfilm, at hun gav sin navnesøster og bedste veninde en spontan tungeslasker.
20-1	Frække	B-adj.all	
20-2	Amalie	B-noun.person	
20-3	Szigethy	I-noun.person	
20-4	fra	O	
20-5	"	O	
20-6	Paradise	B-noun.communication	
20-7	Hotel	I-noun.communication	
20-8	"	O	
20-9	var	B-verb.stative	
20-10	så	O	
20-11	spændt	B-adj.mental	
20-12	på	O	
20-13	at	O	
20-14	se	B-verb.perception	
20-15	den	O	
20-16	nye	B-adj.time	
20-17	vampyrfilm	B-noun.communication	
20-18	,	O	
20-19	at	O	
20-20	hun	O	
20-21	gav	B-verb.possession	
20-22	sin	O	
20-23	navnesøster	B-noun.person	
20-24	og	O	
20-25	bedste	B-adj.all	
20-26	veninde	B-noun.person	
20-27	en	O	
20-28	spontan	B-adj.time	
20-29	tungeslasker	B-noun.act	
20-30	.	O	

#id=21
#text=ESSEX:
21-1	ESSEX	O	
21-2	:	O	

#id=22
#text=Derforvar nogle af de gamle kolleger da også inviteret med, da Ian Ziering blev gift med sin sygeplejerske, Erin Kristine Ludwig.
22-1	Derfor	O	
22-2	var	B-verb.stative	
22-3	nogle	O	
22-4	af	O	
22-5	de	O	
22-6	gamle	B-adj.time	
22-7	kolleger	B-noun.person	
22-8	da	O	
22-9	også	O	
22-10	inviteret	B-verb.act	
22-11	med	O	
22-12	,	O	
22-13	da	O	
22-14	Ian	B-noun.person	
22-15	Ziering	I-noun.person	
22-16	blev	B-verb.stative	
22-17	gift	B-adj.social	
22-18	med	O	
22-19	sin	O	
22-20	sygeplejerske	B-noun.person	
22-21	,	O	
22-22	Erin	B-noun.person	
22-23	Kristine	I-noun.person	
22-24	Ludwig	I-noun.person	
22-25	.	O	

#id=23
#text=Menjeg vil være 100 procent mor.
23-1	Men	O	
23-2	jeg	O	
23-3	vil	O	
23-4	være	B-verb.stative	
23-5	100	O	
23-6	procent	B-noun.quantity	
23-7	mor	B-noun.person	
23-8	.	O	

#id=24
#text=-bestøvlet festabe, er blevet medlem af bestyrelsen for investeringsfirmaet Bridgewater Investment Company A/S.
24-1	-	O	
24-2	bestøvlet	B-adj.phys	
24-3	festabe	B-noun.person	
24-4	,	O	
24-5	er	O	
24-6	blevet	B-verb.stative	
24-7	medlem	B-noun.person	
24-8	af	O	
24-9	bestyrelsen	B-noun.person	
24-10	for	O	
24-11	investeringsfirmaet	B-noun.institution	
24-12	Bridgewater	B-noun.institution	
24-13	Investment	I-noun.institution	
24-14	Company	I-noun.institution	
24-15	A	I-noun.institution	
24-16	/	O	
24-17	S	O	
24-18	.	O	

#id=25
#text=Jeg er overrasket over min form, selv om jeg ikke har bokset i mange år.
25-1	Jeg	O	
25-2	er	B-verb.stative	
25-3	overrasket	B-adj.mental	
25-4	over	O	
25-5	min	O	
25-6	form	B-noun.attribute	
25-7	,	O	
25-8	selv	O	
25-9	om	O	
25-10	jeg	O	
25-11	ikke	O	
25-12	har	O	
25-13	bokset	B-verb.act	
25-14	i	O	
25-15	mange	O	
25-16	år	B-noun.time	
25-17	.	O	

#id=26
#text=Gruppen nåede at fange taxaen, inden den smuttede, men chaufføren forlangte nu 300 kr. for at udlevere telefonen.
26-1	Gruppen	B-noun.person	
26-2	nåede	B-verb.act	
26-3	at	O	
26-4	fange	B-verb.act	
26-5	taxaen	B-noun.vehicle	
26-6	,	O	
26-7	inden	O	
26-8	den	O	
26-9	smuttede	B-verb.motion	
26-10	,	O	
26-11	men	O	
26-12	chaufføren	B-noun.person	
26-13	forlangte	B-verb.communication	
26-14	nu	O	
26-15	300	O	
26-16	kr	O	
26-17	.	O	
26-18	for	O	
26-19	at	O	
26-20	udlevere	B-verb.possession	
26-21	telefonen	B-noun.artifact	
26-22	.	O	

#id=27
#text=Ogdet fik Justin til at indse, at noget måtte ændres.
27-1	Og	O	
27-2	det	O	
27-3	fik	O	
27-4	Justin	B-noun.person	
27-5	til	O	
27-6	at	O	
27-7	indse	B-verb.cognition	
27-8	,	O	
27-9	at	O	
27-10	noget	O	
27-11	måtte	O	
27-12	ændres	B-verb.change	
27-13	.	O	

#id=28
#text=-frisk pokerhaj og skuespiller, er taget på ferie med kæresten Pernille og sine forældre til Hurghada i Ægypten.
28-1	-	O	
28-2	frisk	B-adj.mental	
28-3	pokerhaj	B-noun.person	
28-4	og	O	
28-5	skuespiller	B-noun.person	
28-6	,	O	
28-7	er	O	
28-8	taget	B-verb.motion	
28-9	på	B-verb.COLL	
28-10	ferie	B-verb.COLL	
28-11	med	O	
28-12	kæresten	B-noun.person	
28-13	Pernille	B-noun.person	
28-14	og	O	
28-15	sine	O	
28-16	forældre	B-noun.person	
28-17	til	O	
28-18	Hurghada	B-noun.location	
28-19	i	O	
28-20	Ægypten	B-noun.location	
28-21	.	O	

#id=29
#text=Mandag:
29-1	Mandag	B-noun.time	
29-2	:	O	

#id=30
#text=Egentlig kan flodheste være lidt faretruende, men denne er åbenbart noget af en linselus.
30-1	Egentlig	O	
30-2	kan	O	
30-3	flodheste	B-noun.animal	
30-4	være	B-verb.stative	
30-5	lidt	O	
30-6	faretruende	B-adj.all	
30-7	,	O	
30-8	men	O	
30-9	denne	O	
30-10	er	B-verb.stative	
30-11	åbenbart	O	
30-12	noget	O	
30-13	af	O	
30-14	en	O	
30-15	linselus	B-noun.person	
30-16	.	O	

#id=31
#text=Tilat begynde med så stjernens 32-årige stjernepartner ellers ud til at more sig over hendes livlige eskapader.
31-1	Til	O	
31-2	at	O	
31-3	begynde	B-verb.aspectual	
31-4	med	O	
31-5	så	O	
31-6	stjernens	B-noun.person	
31-7	32	B-adj.time	
31-8	-	I-adj.time	
31-9	årige	I-adj.time	
31-10	stjernepartner	B-noun.person	
31-11	ellers	O	
31-12	ud	O	
31-13	til	O	
31-14	at	O	
31-15	more	B-verb.emotion	
31-16	sig	B-verb.REFLPRON	
31-17	over	O	
31-18	hendes	O	
31-19	livlige	B-adj.all	
31-20	eskapader	B-noun.act	
31-21	.	O	

#id=32
#text=-tidligere grandprix-sangerinde, har k noklet i fitnesscenteret efter fødslen af lille Savanna for blot ni måneder siden.
32-1	-	O	
32-2	tidligere	B-adj.time	
32-3	grandprix	B-noun.person	
32-4	-	I-noun.person	
32-5	sangerinde	I-noun.person	
32-6	,	O	
32-7	har	O	
32-8	k	B-verb.act	
32-9	noklet	I-verb.act	
32-10	i	O	
32-11	fitnesscenteret	B-noun.building	
32-12	efter	O	
32-13	fødslen	B-verb.act	
32-14	af	O	
32-15	lille	B-adj.phys	
32-16	Savanna	B-noun.person	
32-17	for	O	
32-18	blot	O	
32-19	ni	O	
32-20	måneder	B-noun.time	
32-21	siden	O	
32-22	.	O	

#id=33
#text=Detforventes at være på gaden midt i september.
33-1	Det	O	
33-2	forventes	B-verb.cognition	
33-3	at	O	
33-4	være	B-verb.stative	
33-5	på	O	
33-6	gaden	B-noun.location	
33-7	midt	O	
33-8	i	O	
33-9	september	B-noun.time	
33-10	.	O	

#id=34
#text=Søren Gade kan ikke skjule det længere.
34-1	Søren	B-noun.person	
34-2	Gade	I-noun.person	
34-3	kan	O	
34-4	ikke	O	
34-5	skjule	B-verb.act	
34-6	det	O	
34-7	længere	O	
34-8	.	O	

#id=35
#text=At40-årige Søren Pind er faldet for den ambitiøse teknik-og miljørådmand i Århus Kommune, er ikke så sært.
35-1	At	O	
35-2	40	B-adj.time	
35-3	-	I-adj.time	
35-4	årige	I-adj.time	
35-5	Søren	B-noun.person	
35-6	Pind	I-noun.person	
35-7	er	O	
35-8	faldet	B-verb.emotion	
35-9	for	B-verb.COLL	
35-10	den	O	
35-11	ambitiøse	B-adj.mental	
35-12	teknik	B-noun.person	
35-13	-	I-noun.person	
35-14	og	I-noun.person	
35-15	miljørådmand	I-noun.person	
35-16	i	O	
35-17	Århus	B-noun.institution	
35-18	Kommune	I-noun.institution	
35-19	,	O	
35-20	er	B-verb.stative	
35-21	ikke	O	
35-22	så	O	
35-23	sært	B-adj.all	
35-24	.	O	

#id=36
#text=Vicki og 30-årige Nikolaj kan til maj fejre deres etårs bryllupsdag.
36-1	Vicki	B-noun.person	
36-2	og	O	
36-3	30	B-adj.time	
36-4	-	I-adj.time	
36-5	årige	I-adj.time	
36-6	Nikolaj	B-noun.person	
36-7	kan	O	
36-8	til	O	
36-9	maj	B-noun.time	
