 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text=Jeg er sikker på at der går et lys op for dig!
1-1	Jeg	jeg	PP:s-nc:--:-1n-	
1-2	er	være	VF:----:sa:----	
1-3	sikker	sikker	AC:siuc:--:p---	
1-4	på	på	T-:----:--:----	
1-5	at	at	CS:----:--:----	
1-6	der	der	US:----:--:----	
1-7	går	gå	VF:----:sa:----	
1-8	et	en	PI:s-un:--:----	
1-9	lys	lys|lys-1e|lys-1d|lys-1-1a-1b-1c-1f|lys-F-gå-ud-som-et-lys|lys-F-grønt-lys(for-noget)|lys-F-grønt/gult/rødt-lys|lys-F-føre-nogen-bag-lyset|lys-F-der-går-et-lys-op-for-nogen|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-5|lys-4|lys-3|Lys-2|lys-1g|lys-1f|lys-F-i-et-nyt-(andet-..)-lys|lys-F-se-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset|lys-F-rank-som-et-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-komme-for-dagens-lys|lys-F-kaste-lys-over|lys-F-i-lyset-af	NC:siun:--:----	
1-10	op	op	D-:----:--:u---	
1-11	for	for	T-:----:--:----	
1-12	dig	du	PP:s-uc:--:-2#-	
1-13	!	!	ZP	

#id=2
#text= I går så min nyeste character, Zack the rogue, så lyset.
2-1	I	i	T-:----:--:----	
2-2	går	går	NC:§§u§:--:----	
2-3	så	se	VF:----:ta:----	
2-4	min	min	PO:s--c:--:-1ns	
2-5	nyeste	ny	AC:§du§:--:s---	
2-6	character	characte	VF:----:sa:----	
2-7	,	,	ZD	
2-8	Zack	Zack	NP:siu#:--:----	
2-9	the	the	XF:----:--:----	
2-10	rogue	roguE	XF:----:--:----	
2-11	,	,	ZD	
2-12	så	så	CS:----:--:----	
2-13	lyset	lys|lys-1f|lys-4|lys-F-der-går-et-lys-op-for-nogen|lys-F-gå-ud-som-et-lys|lys-F-komme-for-dagens-lys|lys-F-rank-som-et-lys|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-se-lyset|lys-F-se-dagens-lys|lys-F-lys-i-mørket|lys-F-levende-lys|lys-F-lede/søge-med-lys-og-lygte|lys-F-kaste-lys-over|lys-F-i-lyset-af|lys-F-i-et-nyt-(andet-..)-lys|lys-F-grønt-lys(for-noget)|lys-F-grønt/gult/rødt-lys|lys-F-føre-nogen-bag-lyset|lys-F-brænde-sit-lys-i-begge-ender|lys-F-bengalsk-lys|lys-5|lys-3|Lys-2|lys-1g|lys-1e|lys-1d|lys-1-1a-1b-1c-1f	NC:sdun:--:----	
2-14	.	.	ZP	

#id=3
#text=Jiraiya mener IKKE at Naruto er et geni, og jeg tror at han burde vide det.....Derimod kan han godt lide Naruto fordi han minder om ham selv, som jo heller ikke var noget lys i starten :)
3-1	Jiraiya	Jiraiya	NP:siu#:--:----	
3-2	mener	mene	VF:----:sa:----	
3-3	IKKE	ikke	D-:----:--:u---	
3-4	at	at	CS:----:--:----	
3-5	Naruto	Naruto	NP:siu#:--:----	
3-6	er	være	VF:----:sa:----	
3-7	et	en	PI:s-un:--:----	
3-8	geni	geni	NC:siun:--:----	
3-9	,	,	ZD	
3-10	og	og	CC:----:--:----	
3-11	jeg	jeg	PP:s-nc:--:-1n-	
3-12	tror	tro	VF:----:sa:----	
3-13	at	at	CS:----:--:----	
3-14	han	han	PP:s-nc:--:-3n-	
3-15	burde	burde	VF:----:ta:----	
3-16	vide	vide	VI:----:-a:----	
3-17	det	det	PP:s-un:--:-3n-	
3-18	.	.	ZP	
3-19	.	.	ZP	
3-20	.	.	ZP	
3-21	.	.	ZP	
3-22	.	.	ZP	
3-23	Derimod	derimod	D-:----:--:u---	
3-24	kan	kunne	VF:----:sa:----	
3-25	han	han	PP:s-nc:--:-3n-	
3-26	godt	god	AD:----:--:p---	
3-27	lide	lide	VI:----:-a:----	
3-28	Naruto	Naruto	NP:siu#:--:----	
3-29	fordi	fordi	CS:----:--:----	
3-30	han	han	PP:s-nc:--:-3n-	
3-31	minder	minde	VF:----:sa:----	
3-32	om	om	T-:----:--:----	
3-33	ham	han	PP:s-uc:--:-3n-	
3-34	selv	selv	PM:#-u#:--:----	
3-35	,	,	ZD	
3-36	som	som	US:----:--:----	
3-37	jo	jo	D-:----:--:u---	
3-38	heller	heller	D-:----:--:u---	
3-39	ikke	ikke	D-:----:--:u---	
3-40	var	være	VF:----:ta:----	
3-41	noget	nogen	PI:s-un:--:----	
3-42	lys	lys|lys-3|lys-5|lys-F-brænde-sit-lys-i-begge-ender|lys-F-føre-nogen-bag-lyset|lys-F-grønt-lys(for-noget)|lys-F-i-et-nyt-(andet-..)-lys|lys-F-kaste-lys-over|lys-F-lede/søge-med-lys-og-lygte|lys-F-lys-i-mørket|lys-F-se-dagens-lys|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-tåle-dagens-lys|lys-F-se-lyset|lys-F-rank-som-et-lys|lys-F-levende-lys|lys-F-komme-for-dagens-lys|lys-F-i-lyset-af|lys-F-gå-ud-som-et-lys|lys-F-grønt/gult/rødt-lys|lys-F-der-går-et-lys-op-for-nogen|lys-F-bengalsk-lys|lys-4|Lys-2|lys-1-1a-1b-1c-1f|lys-1e|lys-1g|lys-1f|lys-1d	NC:siun:--:----	
3-43	i	i	T-:----:--:----	
3-44	starten	start	NC:sduc:--:----	
3-45	:	:	ZP	
3-46	)	)	ZD	

#id=4
#text= Så kan man virkelig se at der er lys i alle  skyskraberne og i Tokyo Tower. :D
4-1	Så	så	D-:----:--:u---	
4-2	kan	kunne	VF:----:sa:----	
4-3	man	man	PI:#-uc:--:----	
4-4	virkelig	virkelig	D-:----:--:u---	
4-5	se	se	VI:----:-a:----	
4-6	at	at	CS:----:--:----	
4-7	der	der	US:----:--:----	
4-8	er	være	VF:----:sa:----	
4-9	lys	lys|lys-5|lys-F-bengalsk-lys|lys-F-brænde-sit-lys-i-begge-ender|lys-1d|lys-1f|Lys-2|lys-4|lys-3|lys-1g|lys-1e|lys-1-1a-1b-1c-1f|lys-F-der-går-et-lys-op-for-nogen|lys-F-grønt/gult/rødt-lys|lys-F-gå-ud-som-et-lys|lys-F-i-et-nyt-(andet-..)-lys|lys-F-i-lyset-af|lys-F-komme-for-dagens-lys|lys-F-levende-lys|lys-F-rank-som-et-lys|lys-F-se-dagens-lys|lys-F-se-lyset|lys-F-tåle-dagens-lys|lys-F-sætte-sit-lys-under-en-skæppe|lys-F-stille/sætte-i-et-dårligt-lys|lys-F-lys-i-mørket|lys-F-lede/søge-med-lys-og-lygte|lys-F-kaste-lys-over|lys-F-grønt-lys(for-noget)|lys-F-føre-nogen-bag-lyset	NC:siun:--:----	
4-10	i	i	T-:----:--:----	
4-11	alle	al	PI:p-u#:--:----	
4-12	skyskraberne	skyskraber	NC:pdu#:--:----	
4-13	og	og	CC:----:--:----	
4-14	i	i	T-:----:--:----	
4-15	Tokyo	Tokyo	NP:siu#:--:----	
4-16	Tower	Tower	NP:siu#:--:----	
4-17	.	.	ZP	
4-18	:	:	ZP	
4-19	D	D	PP:s-un:--:-3n-	

#id=5
#text= Men netop den religiøse vinkel og mangel på gennemførelse af den, er muligvis hvad der har været med til at gøre NGE til en af de mest debaterede anime serier. for der er jo utallige måder at fortolke det på, lige fra "Wow, Sadamoto så virkelig lyset" til "Sikke en rodet bunke bras".
5-1	Men	men	CC:----:--:----	
5-2	netop	netop	D-:----:--:u---	
