 # de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma | value # de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS | PosValue
#id=1
#text= Her lå den lille pige begravet, mishandlet til ukendelighed i ansigtet, på kroppen og i underlivet.
1-1	Her	her	D-:----:--:u---	
1-2	lå	ligge	VF:----:ta:----	
1-3	den	den	PM:s-uc:--:----	
1-4	lille	lille	AC:s§u§:--:p---	
1-5	pige	pige	NC:siuc:--:----	
1-6	begravet	begrave	VT:siu#:t-:----	
1-7	,	,	ZD	
1-8	mishandlet	mishandle	VT:siu#:t-:----	
1-9	til	til	T-:----:--:----	
1-10	ukendelighed	ukendelighed	NC:siuc:--:----	
1-11	i	i	T-:----:--:----	
1-12	ansigtet	ansigt	NC:sdun:--:----	
1-13	,	,	ZD	
1-14	på	på	T-:----:--:----	
1-15	kroppen	krop	NC:sduc:--:----	
1-16	og	og	CC:----:--:----	
1-17	i	i	T-:----:--:----	
1-18	underlivet	underliv	NC:sdun:--:----	
1-19	.	.	ZP	

#id=2
#text= Men det rigtige tøj og et ordentligt lag krismaling i ansigtet kan gøre underværker.
2-1	Men	men	CC:----:--:----	
2-2	det	den	PM:s-un:--:----	
2-3	rigtige	rigtig	AC:sdu#:--:p---	
2-4	tøj	tøj	NC:siun:--:----	
2-5	og	og	CC:----:--:----	
2-6	et	en	PI:s-un:--:----	
2-7	ordentligt	ordentlig	siun:--:p---	
2-8	lag	lag	NC:siun:--:----	
2-9	krismaling	krismaling	NC:siuc:--:----	
2-10	i	i	T-:----:--:----	
2-11	ansigtet	ansigt	NC:sdun:--:----	
2-12	kan	kunne	VF:----:sa:----	
2-13	gøre	gøre	VI:----:-a:----	
2-14	underværker	underværk	NC:piu#:--:----	
2-15	.	.	ZP	

#id=3
#text=Han sagde til sin uven: - Der er kun én ting galt med dit ansigt.
3-1	Han	han	PP:s-nc:--:-3n-	
3-2	sagde	sige	VF:----:ta:----	
3-3	til	til	T-:----:--:----	
3-4	sin	sin	PO:s--c:--:-3ys	
3-5	uven	uven	NC:siuc:--:----	
3-6	:	:	ZP	
3-7	-	-	ZH	
3-8	Der	der	US:----:--:----	
3-9	er	være	VF:----:sa:----	
3-10	kun	kun	D-:----:--:u---	
3-11	én	en	PI:s-uc:--:----	
3-12	ting	ting	NC:siuc:--:----	
